# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
# POINTS2D[] as (X, Y, POINT3D_ID)
231 0.990379691124 0.004539569840 0.138095468283 0.007550877519 0.444882154465 -0.137117698789 3.831336498260 1 00230.png

232 0.990004777908 0.004460429773 0.140755638480 0.007653286681 0.450439512730 -0.136976122856 3.843198060989 1 00231.png

233 0.989598453045 0.004306175280 0.143586277962 0.007702900562 0.455775082111 -0.137636110187 3.855436563492 1 00232.png

234 0.989183545113 0.004280973226 0.146415770054 0.007743971888 0.461287498474 -0.138305529952 3.867613077164 1 00233.png

235 0.988762319088 0.004315625411 0.149227440357 0.007844979875 0.466879010201 -0.138850837946 3.879678010941 1 00234.png

236 0.988328516483 0.004256254062 0.152069851756 0.007962868549 0.472426176071 -0.139649465680 3.892164945602 1 00235.png

237 0.987876117229 0.004246165510 0.154978618026 0.008028255776 0.477884948254 -0.140316680074 3.903959274292 1 00236.png

238 0.987385809422 0.004183518700 0.158071056008 0.008079797961 0.482953369617 -0.141171529889 3.915643692017 1 00237.png

239 0.986873269081 0.004104445223 0.161234796047 0.008220255375 0.488129317760 -0.142187580466 3.926991224289 1 00238.png

240 0.986332595348 0.004029957578 0.164506629109 0.008323747665 0.493234395981 -0.142879962921 3.937952995300 1 00239.png

241 0.985776603222 0.003988444339 0.167800635099 0.008456096053 0.498228251934 -0.143387690187 3.949212789536 1 00240.png

242 0.985240280628 0.003996995743 0.170913815498 0.008602243848 0.503432512283 -0.144124776125 3.959836721420 1 00241.png

243 0.984700262547 0.004164055921 0.173989936709 0.008697658777 0.508626103401 -0.144231915474 3.970464229584 1 00242.png

244 0.984135329723 0.004107405432 0.177154079080 0.008783819154 0.513272225857 -0.145073294640 3.981133699417 1 00243.png

245 0.983569145203 0.004062156659 0.180267274380 0.008890815079 0.518471956253 -0.145727008581 3.991665601730 1 00244.png

246 0.982956111431 0.004079295788 0.183576762676 0.008950811811 0.523215949535 -0.146149635315 4.002402782440 1 00245.png

247 0.982333898544 0.004098634701 0.186873182654 0.009042528458 0.528104722500 -0.146339565516 4.013149738312 1 00246.png

248 0.981707215309 0.004037040751 0.190134152770 0.009149013087 0.532562196255 -0.146500259638 4.024075031281 1 00247.png

249 0.981100320816 0.004045560956 0.193234801292 0.009274414741 0.537505984306 -0.146428406239 4.035037994385 1 00248.png

250 0.980513930321 0.004097785335 0.196184277534 0.009350193664 0.542901396751 -0.146182179451 4.046035289764 1 00249.png

251 0.979894399643 0.004079345148 0.199248105288 0.009513753466 0.548213064671 -0.146122604609 4.057385921478 1 00250.png

252 0.979292869568 0.004051557742 0.202175587416 0.009700939059 0.554419279099 -0.145745128393 4.068578243256 1 00251.png

253 0.978664338589 0.004091158044 0.205188930035 0.009847218171 0.560833573341 -0.145238816738 4.079676628113 1 00252.png

254 0.977990984917 0.004062280990 0.208371177316 0.009924576618 0.567276179790 -0.145119890571 4.091255187988 1 00253.png

255 0.977295935154 0.004011297598 0.211602076888 0.010061282665 0.573957800865 -0.144950494170 4.103035449982 1 00254.png

256 0.976594150066 0.004014172126 0.214809074998 0.010236843489 0.581004202366 -0.144693017006 4.114356517792 1 00255.png

257 0.975853979588 0.003959644120 0.218136698008 0.010470633395 0.587522149086 -0.145168244839 4.126307964325 1 00256.png

258 0.975146055222 0.003864302067 0.221276268363 0.010579942726 0.595050156116 -0.145112231374 4.137892723083 1 00257.png

259 0.974420070648 0.003835665993 0.224449008703 0.010651493445 0.602732837200 -0.144914686680 4.149653434753 1 00258.png

260 0.973691821098 0.003745898837 0.227590620518 0.010617022403 0.610591113567 -0.144540905952 4.161353588104 1 00259.png

261 0.972981810570 0.003758148057 0.230602681637 0.010708462447 0.618615627289 -0.143984243274 4.172383308411 1 00260.png

262 0.972231030464 0.003710978199 0.233744889498 0.010787879117 0.626467108727 -0.143543213606 4.183506488800 1 00261.png

263 0.971445381641 0.003566625761 0.236981093884 0.011005111039 0.634132087231 -0.143689900637 4.194449424744 1 00262.png

264 0.970643997192 0.003494468285 0.240238666534 0.011110915802 0.641611337662 -0.143628835678 4.205169200897 1 00263.png

265 0.969858646393 0.003567475360 0.243383437395 0.011225578375 0.649149477482 -0.143195241690 4.215992450714 1 00264.png

266 0.969119906425 0.003554444760 0.246301740408 0.011377863586 0.656953573227 -0.143532022834 4.226305484772 1 00265.png

267 0.968368291855 0.003541733371 0.249233424664 0.011528860778 0.664237082005 -0.143801987171 4.236722469330 1 00266.png

268 0.967642724514 0.003571494948 0.252028673887 0.011672121473 0.672186493874 -0.143373370171 4.247009277344 1 00267.png

269 0.966903448105 0.003672318300 0.254842609167 0.011812445708 0.680298864841 -0.142727643251 4.257268905640 1 00268.png

270 0.966100811958 0.003635757137 0.257869005203 0.011810702272 0.687289535999 -0.142796695232 4.267844676971 1 00269.png

271 0.965311706066 0.003705303418 0.260801076889 0.011928357184 0.694962918758 -0.142566338181 4.278222084045 1 00270.png

272 0.964554369450 0.003756767837 0.263581722975 0.012057586573 0.702823519707 -0.141960233450 4.288329601288 1 00271.png

273 0.963797867298 0.003681346541 0.266330510378 0.012173711322 0.710523366928 -0.141354188323 4.298538208008 1 00272.png

274 0.963011980057 0.003575973678 0.269153624773 0.012306666002 0.718129932880 -0.140802830458 4.308907508850 1 00273.png

275 0.962227225304 0.003539210418 0.271944940090 0.012339727022 0.725834846497 -0.140266865492 4.319748878479 1 00274.png

276 0.961438477039 0.003520376049 0.274718165398 0.012390775606 0.733451902866 -0.139969557524 4.330570697784 1 00275.png

277 0.960636258125 0.003480141517 0.277508705854 0.012442351319 0.741157650948 -0.139361649752 4.341491699219 1 00276.png

278 0.959857761860 0.003465771209 0.280183613300 0.012577836402 0.749455988407 -0.138538479805 4.352557182312 1 00277.png

279 0.959045529366 0.003311524866 0.282949447632 0.012658614665 0.757011353970 -0.138783901930 4.364150524139 1 00278.png

